TIPO;TEMPO;X;Y;KEYS;URL
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
freeze;0;618;6111;;www.globo.com/
